ITEM CODE,ITEM DESCRIPTION,ITEM TYPE_DUNNAGE,ITEM TYPE_KEGS,ITEM TYPE_LIQUOR,ITEM TYPE_NON-ALCOHOL,ITEM TYPE_REF,ITEM TYPE_STR_SUPPLIES,ITEM TYPE_WINE,ITEM TYPE_Wine
11026,14497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11050,27704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11060,11991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11061,25286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11071,32258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11082,7613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11099,7360,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11114,11970,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11123,11528,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11124,31091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11133,3310,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11134,3309,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11141,7076,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11177,13019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11194,21712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11203,27922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11216,33904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11219,11697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11220,8182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11221,3991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11222,7456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11232,26060,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11239,16441,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11241,33072,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11251,695,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11267,5812,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11269,19503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11270,19504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11271,21717,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11280,7919,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11303,472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11323,6769,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11329,30053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11372,16834,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11376,5673,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11383,30895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11391,19466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11411,11560,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11433,18347,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11439,28560,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11444,7335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11446,12344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11471,2538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11483,1877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11484,13604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11501,1917,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11527,19274,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11530,21262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11550,3697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11554,7010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11573,26570,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11580,16936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11610,13978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11629,4147,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11646,6602,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11669,11512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11685,1813,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11725,5586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11758,25828,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11786,14961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11802,7800,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11811,17726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11821,22018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11825,28297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11872,18848,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11903,5070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11906,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11921,26834,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11938,25840,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11979,26243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11986,19244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11988,1311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11991,1312,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12017,16263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12048,17673,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12050,31731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12086,31941,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12123,15774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12152,8393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12160,27183,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12178,22643,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12187,22469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12191,19097,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12199,27734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12209,25476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12219,12420,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12220,12416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12221,24588,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12243,3529,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12264,10360,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12281,19662,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12282,28442,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12283,12983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12293,2792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12294,2795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12302,2345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12319,4201,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12342,12178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12346,5009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12349,187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12383,8643,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12386,8641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12396,25526,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12423,27139,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12450,28441,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12453,10682,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12465,1230,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12480,13363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12497,21703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12499,27415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12509,30457,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12517,10363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12523,8471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12534,1663,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12537,14480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12538,14482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12543,26815,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12576,14329,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12591,8271,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12596,32900,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12606,6481,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12609,7320,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12632,7584,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12633,788,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12639,28439,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12687,9378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12689,3338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12693,1703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12702,2791,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12705,21812,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12706,21813,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12707,21823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12709,29781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12733,27282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12735,9726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12736,14241,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12740,12300,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12748,1970,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12778,31752,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12790,32664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12793,26291,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12814,21700,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12817,20217,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12822,11634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12826,24520,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12835,19425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12838,28486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12858,25978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12873,30646,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12874,968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12891,14763,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12914,17347,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12929,11712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12934,27006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12935,27807,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12939,14962,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12953,25905,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12962,21558,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12984,22329,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12993,26065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12994,23594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12995,23595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13001,6715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13013,25098,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13025,23446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13040,8104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13071,32352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13081,32349,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13100,6024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13101,7072,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13111,31178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13134,4061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13160,15824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13168,30797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13175,22846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13194,30100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13204,15996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13213,20329,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13217,20338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13218,22853,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13236,21789,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13257,527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13277,4256,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13284,24537,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13318,26297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13337,8544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13350,22332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13388,23188,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13418,33352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13423,4236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13446,15975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13459,6347,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13485,3735,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13489,21714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13517,1524,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13528,26023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13530,3124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13531,10834,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13535,14972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13574,25254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13575,25256,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13579,14973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13587,27713,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13589,6056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13610,7003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13621,5780,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13622,5781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13647,1216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13648,1215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13682,970,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13698,31986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13710,2110,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13738,18613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13755,20367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13825,24021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13867,4221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13868,6351,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13895,26479,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13905,1986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13910,6342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13918,24786,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13936,819,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13937,31309,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13949,3362,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13962,22669,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13978,848,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13990,9856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14005,24215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14039,2299,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14045,33544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14058,14622,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14062,17690,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14084,17007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14088,24653,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14112,3014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14124,16032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14140,19976,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14148,18725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14151,8547,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14159,21947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14166,3634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14175,11558,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14178,16546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14188,11373,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14237,18619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14246,9647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14260,17183,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14267,1507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14294,5309,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14351,1298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14384,3126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14404,11447,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14411,26890,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14425,19492,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14430,32851,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14445,19636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14449,33653,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14464,8839,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14479,6280,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14491,26560,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14507,29890,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14512,27095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14538,16554,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14543,1589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14550,31628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14569,7787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14572,1580,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14573,21030,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14586,11955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14633,23191,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14635,18902,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14647,16444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14648,21882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14660,6817,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14673,21177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14676,7251,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14686,27356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14696,25535,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14702,2352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14706,5954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14710,7080,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14730,25135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14736,19041,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14753,30104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14793,25222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14795,17010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14798,23513,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14812,12276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14829,20598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14831,18872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14860,32558,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14875,25854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14896,11108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14897,25277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14924,20774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14954,1752,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14964,20063,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14989,13362,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15000,26299,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15026,14648,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15030,7788,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15052,18157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15067,1809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15071,28531,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15082,26147,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15087,7239,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15090,2562,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15102,26062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15131,22460,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15146,3086,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15171,14340,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15173,24590,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15178,23989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15187,9842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15190,29838,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15234,22903,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15250,523,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15262,31522,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15276,5234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15286,12051,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15315,33205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15317,33206,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15356,32252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15364,19964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15370,4314,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15380,824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15381,29422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15390,29737,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15407,5307,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15421,11104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15436,11707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15467,10018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15478,25700,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15499,24362,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15501,34535,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15503,9368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15512,23192,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15516,8226,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15518,7146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15520,26298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15523,24545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15548,23516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15554,27729,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15568,2852,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15632,6183,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15635,11167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15661,6872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15673,26154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15677,26151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15689,19695,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15698,428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15706,4199,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15759,27249,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15774,9594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15780,17691,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15781,17692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15796,7843,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15810,20071,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15824,882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15840,12545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15843,19229,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15856,34010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15869,14415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15883,16347,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
